income,expenses,savings,loan_amount,credit_score,loan_status
2542144.88,1277656.34,5838708.65,5828597.85,599,0
2531153.24,1237567.26,6218651.5,4974201.34,524,1
1459210.16,1072478.52,546783.32,3571933.15,552,0
1302976.56,791933.11,3818482.78,3134243.01,739,0
892880.51,222956.5,2639834.15,3794047.44,683,1
263488.94,217240.94,740445.67,6135767.79,599,0
2607694.89,577730.04,3880522.31,1719151.86,547,1
2457412.93,1778865.8,1814117.33,7725052.73,609,0
2999181.25,2192869.07,5236653.97,5773769.74,481,0
2990246.83,2593075.54,3767117.48,2728105.96,662,0
1710751.95,406977.77,1056981.13,5036471.98,744,1
2330063.5,1439512.77,2961578.82,9629647.94,850,1
2839820.62,1418457.45,5655984.13,253890.71,539,1
2563977.43,1106210.29,545460.39,2035250.28,740,1
817309.5,215134.65,817517.1,4511383.39,579,0
1406577.99,835307.43,75089.7,6402475.23,537,0
474562.3,254046.73,1067046.94,2161671.25,537,1
2866747.98,783161.49,5510101.19,9317469.29,664,1
1857906.44,1168145.03,349316.89,6443591.52,556,0
763064.14,546786.72,2208469.9,8780447.89,589,1
2047931.98,1509520.04,138982.23,3326713.41,605,0
1892571.9,1577953.08,3349628.82,8298091.65,576,0
1138671.88,554111.35,2652083.4,3813281.21,568,0
429317.02,372282.65,1014771.89,2564880.14,407,0
2047562.27,1649926.87,210602.85,9120970.62,658,0
1608892.33,655705.84,4374973.07,967573.83,656,1
2339723.34,728819.43,6446768.43,9431743.52,570,0
1608474.15,811913.64,2708945.72,4612226.3,686,1
2571326.35,1237654.19,3718779.7,9926623.46,789,1
1700529.83,1025425.46,228895.38,5418966.8,652,0
1726720.12,1050485.34,2911012.57,7587007.31,783,0
2642295.45,1915640.13,3245101.45,120356.61,850,1
1270100.31,707348.03,2944624.98,4991834.86,850,1
488644.16,133583.51,592066.04,7387662.04,531,0
183469.76,146923.31,376249.24,7839128.85,531,0
2289898.04,954510.13,696642.95,1622583.4,605,1
1898897.7,1670855.7,757388.28,4218760.96,662,0
2141831.33,605071.8,897706.99,4219765.98,808,0
717596.07,624865.31,98006.76,1081226.04,712,0
495477.28,130661.45,804648.45,4458302.8,529,0
142179.53,51429.93,338657.88,8080574.94,588,0
1116703.92,259751.99,2044945.75,3036798.34,645,1
1810761.29,1255906.37,3123318.15,4354116.49,501,0
1237507.73,984077.43,2526832.12,9611538.92,651,1
1368677.27,689607.71,1394594.5,365495.36,531,0
2722060.21,2313657.14,2955782.33,5935641.59,484,0
1109940.85,680626.11,1046463.66,7447189.11,555,0
1590569.52,1019563.01,3397976.29,7620780.22,691,0
2372593.74,1878604.16,1150520.54,7173583.35,690,0
1249974.07,509689.61,48843.79,7278191.86,659,0
1904051.43,852988.39,3405566.09,637176.02,749,1
2600854.76,2169545.5,7352991.16,5364659.36,738,1
2853609.81,2370420.75,5217037.23,7840542.26,670,0
526513.09,465194.3,1236655.51,985947.24,656,0
2787104.11,2316882.92,5625413.26,169896.73,662,1
1527137.25,441587.66,2278962.13,8154890.22,635,1
848908.73,659268.46,1829548.74,7137329.16,432,0
1431493.69,696975.58,3539099.57,4151453.85,763,0
2942094.47,2628940.73,1983545.18,9406944.5,689,0
1528592.47,811066.08,1541419.57,7677651.04,528,0
1053379.67,619055.7,707004.41,9680216.37,792,0
1936862.48,1105643.3,2627390.49,9296686.83,591,0
796422.29,338651.44,2114655.42,4838871.35,639,1
320003.65,80805.87,331402.6,7559354.34,752,0
473751.19,391771.33,532212.41,6708454.32,672,0
471332.93,359095.87,1216558.24,8123879.84,783,0
540517.81,160895.26,835707.02,7887499.6,614,0
502598.8,373801.72,807348.08,1574658.1,819,1
1958536.76,1249727.94,5057732.4,2375668.54,572,1
627452.24,305193.18,923346.31,2694029.19,781,1
1102435.12,416516.31,2254118.89,8194060.66,423,1
2700686.39,2165437.75,693898.15,8116879.95,539,0
1474488.76,1017591.55,790171.36,4978586.7,679,1
2035917.44,1187790.75,2469829.68,5829280.98,609,0
599727.63,375848.09,890305.98,8277875.42,642,0
657638.15,173449.65,1905309.99,3160306.33,654,1
218518.99,116196.12,636317.44,549278.83,530,0
589911.68,197968.58,1506393.32,4851834.56,538,0
907911.98,314018.22,859607.89,9141485.58,673,1
613330.4,406584.56,1773803.58,7915159.2,583,1
357237.35,299321.78,738774.91,3697842.17,784,0
449844.03,217108.05,530285.31,694475.04,630,1
1436258.43,496118.84,3023359.54,6387349.08,721,0
698367.78,456818.33,34616.83,8353183.42,694,0
1156382.6,936474.4,507032.19,6666238.24,589,0
1559910.09,1129099.05,3882705.33,4279492.91,451,0
2102145.0,1698806.57,4071268.18,1277368.45,768,0
214005.21,123178.89,233818.69,9112203.73,552,1
2418290.16,1756436.48,3632271.62,2795785.34,609,0
1920911.13,572518.33,5216092.89,2281656.01,634,1
337101.19,149602.89,638717.2,8168967.82,644,0
2633378.01,1244756.74,3145432.71,9813138.39,746,0
2770529.96,1545698.12,1000105.83,6618594.57,650,1
277126.08,235655.12,244214.7,6266864.37,637,0
902945.18,733198.34,2650162.79,3228337.15,751,1
2437983.71,717176.41,3198852.07,253113.83,710,1
2269953.1,728547.7,3213160.36,1958388.76,576,0
635110.96,286021.19,949995.22,5865082.84,535,0
707113.04,285334.75,1875484.44,1555598.8,567,1
1174369.1,740251.43,2127704.14,8844166.28,645,0
1505116.66,1252171.62,3132194.59,1922039.64,525,0
1892938.84,1653679.09,2211408.06,5244939.31,659,0
1169849.55,769201.9,102084.41,5144531.8,637,0
1441350.68,1133927.07,4025575.32,6059259.02,395,0
2267665.72,1287221.26,6456912.92,3307968.99,509,0
206381.29,71372.61,587662.29,8741665.3,361,0
832067.14,472016.62,2355633.04,4470800.28,615,0
2168713.8,1276413.47,5304079.34,7016528.11,757,1
2696099.83,1940437.76,5537217.88,6377313.07,460,0
1583864.58,560558.33,4012768.05,1215703.03,517,1
1643129.11,752252.88,2960325.02,6245261.56,633,1
410798.83,186839.21,165596.64,5529491.65,543,1
1397495.86,1218068.18,1640177.3,8991110.43,543,0
1644590.07,839993.25,4792145.91,8814722.53,704,0
803164.46,585158.14,846064.24,1552000.13,600,1
880805.37,639084.16,2293162.46,862767.2,501,0
1194124.07,460789.71,333918.18,2981192.58,441,0
158206.47,94972.74,158610.14,9866797.92,850,0
1034029.58,854120.87,1088688.36,264659.08,762,1
713199.22,379877.29,110408.68,6745277.78,604,0
1049742.32,904439.36,375055.08,6104711.65,658,0
447310.18,156612.58,259214.3,6483453.89,601,0
2682529.11,675759.6,6742394.14,2221944.6,701,1
1821418.12,1500880.79,346444.6,2305837.59,564,0
2069396.73,1641811.43,1854392.0,4334888.72,595,0
2388596.59,2137347.07,72911.93,1003785.18,695,0
1545482.38,1044089.94,3225241.26,792401.43,795,0
352068.84,301258.81,655168.16,929176.56,724,1
1657608.97,1291052.48,3207385.15,5751142.75,773,0
1801839.24,1425432.2,2023732.78,4007531.48,618,0
2261774.48,1353443.81,1413164.53,2971486.97,587,0
1351812.68,632182.26,2921214.0,3192402.83,456,1
469982.88,401454.98,1143634.54,2112468.89,657,1
922950.13,463765.85,383766.81,4144478.09,687,1
1152938.66,665445.71,1683853.4,2070427.79,619,1
1973160.0,1010810.43,1472267.51,6995558.12,572,0
1755257.08,1045032.36,885212.28,1283128.5,774,0
1132680.51,599588.45,2495267.9,9485008.74,713,1
2960894.22,691597.65,4779744.32,943698.45,781,1
1856746.98,1517767.61,1204204.39,9437434.11,554,0
787957.7,402706.01,732800.68,8341284.97,579,0
395169.17,241946.5,1145975.19,6823085.6,770,0
543291.5,161591.99,1383241.19,9127401.47,645,1
813277.41,164584.16,2146922.43,1435227.0,593,0
565975.98,210375.01,781067.4,1804332.0,600,1
641044.37,444378.51,1199664.4,2558918.29,648,0
926775.99,249706.97,1047537.89,2485874.69,750,1
602783.43,504060.29,140530.47,3142940.3,633,0
2700619.73,946609.88,3249407.08,5777527.44,729,1
332677.86,114180.21,592812.74,330317.48,696,1
1621083.03,530184.24,1396454.11,3853612.32,562,1
1290150.8,270657.12,3281952.33,2501532.02,562,1
2948897.99,2182962.51,1336736.87,6085966.99,604,1
424912.82,345251.93,467993.57,9852434.84,516,0
1253781.24,789774.22,469806.52,5200663.39,598,0
2911464.26,965849.12,3535962.86,4285568.13,801,1
2609970.67,1043191.18,310544.53,3714023.27,646,0
2469509.01,1316615.49,2019189.56,7860244.73,573,1
847918.2,736028.75,1019372.15,766210.27,841,1
595574.0,222236.03,854348.58,9599716.62,556,0
2039065.34,1452124.73,3325897.2,4208282.97,553,0
2795190.37,1418877.08,2305957.67,3171322.22,772,0
1714612.39,700407.41,2690439.46,9741977.76,716,0
1757676.8,912482.37,2683996.84,9361994.69,636,0
911939.37,227843.22,865005.64,6437244.69,733,1
2331529.51,1769820.12,5806909.7,234148.38,680,1
642426.87,237897.96,1051603.56,7497923.01,531,0
1038669.79,735158.52,1035355.55,3388796.13,410,0
1333765.67,330565.63,3790582.76,3913388.3,593,1
1572070.1,1365451.34,3985727.86,1629484.18,758,1
802988.22,269089.78,2367019.33,5258407.93,607,0
433026.79,354181.04,899267.44,7458298.33,696,0
1870798.12,1434212.3,2122736.11,2766460.63,668,1
937028.6,822244.42,789523.44,9390392.44,480,0
1785590.84,954440.2,3553242.8,1987631.72,609,1
547651.87,388382.72,1611438.12,709310.29,685,0
1495306.3,687089.44,2811393.01,6461420.54,571,1
1644509.35,541138.58,4349472.05,8500721.38,613,1
250288.26,127685.34,247112.17,9533671.95,689,0
1076152.41,340090.32,1313832.88,7683351.55,657,1
489802.56,434666.09,1331687.81,2036517.61,754,1
283787.41,75876.96,644367.73,9777728.79,688,0
2970884.67,1819512.99,8746970.64,9198386.97,554,0
1034826.15,660762.06,2405238.79,1673515.86,602,1
2448635.89,1412019.8,3294754.98,5609918.98,652,1
838457.9,556342.07,1335834.53,5577398.39,783,0
2076357.89,584134.59,5609377.36,4453221.04,602,1
2304660.79,1356322.76,3814075.81,9843599.24,476,0
1827352.35,732857.47,1400102.97,643241.26,694,1
1467570.95,1259356.74,1917908.94,6290728.64,574,0
1294338.65,949332.89,2004863.22,2092771.05,521,0
1111717.97,979156.87,322575.53,5296945.49,651,0
2795634.52,632622.04,6237865.82,7808420.68,747,0
2508796.28,1002497.99,823040.22,2504931.69,592,1
2898578.04,976228.94,3521056.78,3963927.49,699,0
460461.95,95687.77,1111494.05,9510142.34,718,0
2219515.68,820395.17,3113339.24,7626733.34,729,0
2821187.32,1904705.41,7126450.53,5748595.69,576,0
625575.89,226309.74,641618.14,2258874.01,537,0
292839.18,162907.14,841300.27,4281789.1,551,0
2249249.88,1847697.33,1413440.54,7751910.12,729,1
1765972.03,1210804.36,202720.23,8214403.63,716,0
2541303.45,1210271.24,6651301.76,2483831.67,554,1
505339.89,232824.37,1140354.12,6637499.09,850,1
2406275.2,1248893.09,1674650.86,995279.77,542,0
684719.23,221800.42,2022814.54,280962.46,749,1
574602.23,369929.23,865833.85,5509305.54,801,0
576370.81,262195.1,1644499.09,2282579.55,660,1
2462266.69,1961578.9,3730546.56,835174.71,573,0
2029071.94,1480384.23,2872402.45,7311791.71,575,0
1616889.73,1014370.67,2178622.47,5004847.15,623,1
1140608.4,518910.16,1145884.66,7972956.26,758,0
2643881.57,917300.74,4233130.65,6656245.18,530,1
1238090.81,920280.71,1680911.31,7311559.15,466,0
2468138.37,1333995.15,272089.13,3108237.78,686,0
1373491.23,490782.79,1073116.53,2669594.47,708,0
1193138.85,401637.06,762855.27,6028705.18,846,0
1441771.38,455283.48,3751931.47,2040817.3,511,1
973995.84,724665.4,1749890.59,8163350.55,636,0
2268067.2,817164.27,5196253.78,5253055.68,766,1
1557889.13,885893.01,4471886.65,2308549.83,662,1
773416.82,399146.85,1494332.41,6270423.91,630,0
2708766.26,1640774.57,7984982.38,9453105.56,728,0
1213284.54,987623.85,1134775.51,866842.53,590,1
1676303.3,1353486.13,936720.88,1137984.81,735,0
2728769.12,1407371.54,3301618.71,8446199.51,524,0
1910290.19,402605.84,2698090.51,1140458.06,498,0
439004.32,218848.33,1179202.75,441784.93,622,1
2825513.16,1764068.1,4746357.24,3511909.28,393,0
1920353.35,1133844.47,1683272.29,4693723.55,658,0
1071226.28,702655.11,2386588.09,5715972.15,476,0
503889.01,155123.75,764649.46,5097637.31,678,0
2402673.05,1567923.33,1168650.17,9136186.4,668,0
1898210.99,622340.12,3284776.98,7698247.6,643,0
1647037.17,1194706.06,4503302.03,9838912.05,693,0
2692288.49,1177502.87,6805749.53,4790731.46,670,1
2386931.91,1663516.83,4202026.35,889079.62,620,0
539857.15,126059.84,610713.14,9557529.9,833,1
1003994.0,487441.11,261978.43,90925.96,689,1
820618.51,569118.76,1156207.79,7772155.34,727,1
2257444.25,809992.13,5093332.2,361256.21,757,1
197244.06,149254.76,213185.55,7624081.2,716,0
1752680.09,1124424.57,1237988.89,9382492.45,850,1
2311130.19,1412778.26,6457619.36,3923139.96,666,1
2642620.35,1182530.85,6513179.43,2447600.27,649,1
1092037.07,587205.84,2091061.91,2301477.57,585,0
2481646.18,1534015.97,1018343.59,4942590.56,624,1
420832.04,223345.44,182946.85,1750326.01,576,0
2554711.65,1759734.76,791088.88,6745590.13,717,1
469717.12,236543.84,868455.29,3715105.96,558,0
1252133.14,427717.7,434100.02,3264939.45,657,0
2412156.56,843660.56,6097646.18,4639791.48,705,1
534760.54,109124.65,1592995.5,5448745.65,665,1
764829.05,314092.65,840581.2,1462206.11,560,1
2194532.45,1589373.33,2986779.6,7092245.47,719,0
2188105.96,1654019.7,4671609.57,8835323.64,641,0
1959328.14,669555.87,5508570.76,2815969.82,362,1
2112450.49,1840643.17,5666186.49,1844889.47,551,1
1673900.89,923460.91,289209.04,7617028.97,790,0
830217.27,698947.57,421098.99,1876240.15,798,0
1102518.38,765958.88,2495871.85,460488.85,702,1
626633.38,442217.3,1295050.25,6211470.04,728,1
2734506.63,709687.97,1092861.39,2435526.59,572,0
1791836.2,634298.89,2698852.49,1759513.57,623,1
1262469.11,260283.74,2957263.05,9816947.28,773,1
1439816.83,1009728.21,945012.33,2954056.58,692,0
2847121.68,1255884.74,7441985.76,9039260.74,656,1
544719.07,408897.05,86564.21,1823276.72,631,0
1800066.51,787088.72,4224009.54,8198822.46,767,0
1567077.17,1212186.89,2895107.21,5045087.79,762,0
1873217.28,546021.82,1771310.59,832017.95,714,1
152519.53,49013.86,329868.89,7349372.67,656,1
2629159.34,1153184.98,6170893.0,8926130.05,614,0
2803143.02,1362162.6,7853557.15,1672019.05,719,1
1738886.23,772225.41,1918554.94,7269622.91,539,0
2120287.39,1557463.3,4363657.9,4478272.56,560,1
2775248.21,743394.57,5017229.22,7551011.01,504,1
2150992.04,959023.92,3389142.22,7153583.08,773,1
542363.22,426334.37,1448787.45,314672.29,577,1
1771236.24,437066.63,16830.18,1828274.31,690,1
1859473.63,1598478.76,1573737.28,4736721.07,637,0
1329978.95,1184242.23,2147692.19,9339262.01,850,0
2235688.28,585745.24,1195824.47,3453630.89,694,0
2809664.34,1134797.48,7652400.68,6307291.03,463,1
2784148.69,1282602.92,5409003.29,170233.27,767,1
1407434.18,1046390.66,2017766.58,7125712.87,611,0
428390.33,264380.57,1047031.07,6050529.21,629,0
2956039.48,1924547.21,3998512.14,7168177.73,582,0
2532804.45,1849597.87,4244876.51,9051373.1,669,0
461521.78,130419.27,3808.93,1507664.38,668,1
2770441.46,2169938.91,3039455.73,2652816.48,585,0
2622699.45,1819979.96,1092017.09,9958019.88,599,0
1604630.37,969420.12,3320086.2,1605025.39,660,1
1814698.76,1493160.88,2607868.89,7220238.71,415,0
1257107.84,867673.99,1138025.37,7264505.31,505,0
258808.75,88302.95,363237.31,6845787.78,816,1
1072072.0,536916.99,674215.0,2313033.86,682,1
2428275.0,1325425.36,6739094.23,2190583.93,597,0
113432.87,27071.02,18366.81,6680093.63,480,0
1067147.6,926546.91,2770583.13,1903189.34,644,1
1254689.21,363864.99,1924789.07,6632555.15,748,0
1658447.25,1141381.35,3079470.34,4950656.41,850,1
2767581.29,1534241.14,2512456.96,3896957.23,839,1
1104403.38,240696.52,3202872.36,3037311.88,561,1
1106164.29,937278.7,935320.39,9478390.49,600,0
2238753.62,1782687.64,3955058.24,5105531.89,502,0
1411432.03,800254.51,4206420.47,5634457.03,565,1
751353.99,270682.51,1986041.36,9495098.04,628,0
1412074.6,402633.34,2272013.17,6556079.32,613,1
508485.36,231042.9,1510772.83,9580636.63,850,1
611522.26,231644.51,1286709.85,1108349.07,518,0
1545266.54,857134.38,967493.31,8474064.34,645,0
1314883.8,1152477.91,1599935.66,3387375.55,443,0
2753053.11,1658624.88,2762633.74,8114350.87,683,0
1150942.31,947169.97,1187819.79,8563584.41,515,0
1783706.22,1169424.88,4069292.63,2751304.47,760,0
1933566.43,1029957.8,3389133.56,4117864.63,620,1
137973.92,110134.28,15767.4,7273842.83,509,0
2024258.38,1072771.27,5328547.34,1035603.53,439,1
616304.3,497998.36,548750.22,7567558.67,552,0
2887103.92,1166689.49,8635976.36,1149205.61,673,1
531121.91,154115.19,1520374.81,9148834.54,692,0
1302409.96,1040261.05,3674869.72,2799575.97,600,1
347514.04,212397.32,845634.69,5777213.5,742,0
2990935.33,2459639.57,1979520.62,1215677.33,536,0
1556365.53,1332994.46,2486913.73,2731456.89,357,0
1826616.55,433894.26,1229144.67,4069352.68,678,1
294521.78,162186.82,229440.24,4896136.32,779,0
2274885.36,1052078.03,4169535.72,50671.6,779,1
708726.22,452238.82,86819.41,8892124.84,520,0
2704357.44,2043179.47,7865287.46,126364.36,595,0
694904.96,275469.46,1915171.63,7748161.4,722,0
652994.39,385109.23,745917.27,4732260.18,587,0
205994.04,143394.51,318521.85,5262606.25,660,0
1468994.14,432033.76,2054180.09,2122241.52,578,1
1738039.29,1338024.04,4599893.62,6093315.09,541,0
290555.05,181386.76,600230.27,5395457.5,560,0
2349030.09,2031150.42,1959875.06,1684152.25,745,1
1414537.62,619101.02,1896221.29,2419284.06,651,0
1620731.78,446839.25,2085716.37,715691.11,777,1
1378211.97,764288.6,3966501.63,709521.54,702,1
1262212.88,328260.6,663839.07,187069.07,810,1
1722956.96,1513908.12,463008.52,2243719.54,731,0
550196.71,124938.38,1453540.76,6812629.21,725,1
627591.58,456543.21,1688257.73,3196343.11,637,1
2599178.3,1475219.99,6797415.96,3460205.99,850,1
2843734.84,1302528.54,4359248.57,1362458.66,661,1
1182597.02,291024.73,2340635.38,5775933.14,452,1
885159.55,562533.81,1495998.55,3454329.23,676,0
1967598.68,1199554.86,409936.35,6779352.19,551,0
1285329.1,509785.03,2297531.79,7427521.71,751,0
173620.43,145347.25,7091.08,5867694.11,722,0
552842.53,228255.97,539000.59,2796891.89,630,0
2176319.46,1120386.21,6086899.44,5110647.6,561,1
2010879.43,1167584.4,1834195.14,2556711.51,664,0
178578.38,48245.15,503498.15,9033982.71,585,0
743719.27,634030.5,558088.33,7675538.21,728,0
770116.91,355929.02,726749.1,4955408.76,705,0
2048488.96,525530.52,3861857.45,9656298.57,850,0
157160.56,74038.94,359093.16,5490216.69,605,0
401914.89,249244.22,604545.63,3318928.0,619,0
2419756.65,1353991.46,6403515.89,999899.64,634,1
617779.52,423907.57,74579.13,5460269.17,638,0
1992963.71,475996.98,5513702.55,8611145.29,752,1
790730.07,315642.38,465679.44,8673851.35,622,0
388380.04,300396.97,1030262.03,6065442.31,847,0
805199.35,206071.11,968324.32,3964711.71,708,1
2194574.1,1753113.95,5482641.21,6520448.27,601,0
2581519.76,682366.06,5201753.66,7633296.53,575,0
2507637.61,1966283.66,1323593.56,4145666.6,754,1
1251832.24,566519.03,3447724.63,4788728.98,652,0
2037446.9,1280629.8,1500685.94,6822132.26,650,0
694454.46,213212.09,508632.58,8772693.43,590,0
950128.42,234033.83,2320723.52,7920553.26,643,1
2699373.87,947903.34,857374.5,272794.12,586,1
137705.58,39865.44,91726.75,1287504.82,786,0
347974.74,145691.5,525801.22,8535142.89,721,0
702870.14,393655.27,1751152.52,8346537.14,632,1
176943.39,108312.65,78288.94,3918627.49,631,0
626162.76,471442.75,1028788.36,5863565.33,659,1
1790820.53,1180809.62,3821112.75,9063157.58,649,0
1322131.2,827827.1,3413459.38,9120008.88,554,0
2688747.96,1312774.25,7546499.98,7841773.82,459,1
2470586.33,1313526.52,5815561.94,2135409.94,570,1
1091270.32,534902.06,2137236.76,7316313.93,637,0
852327.96,672926.75,1108759.56,1055929.4,576,0
1201107.98,433600.36,403969.2,8944687.67,731,1
1811855.33,369626.92,3857823.35,1534030.6,627,1
877384.56,575497.53,2613037.14,6640368.97,837,0
1910031.83,652702.82,4221708.57,6121920.58,593,1
1287293.79,1059546.54,64536.26,7780151.58,664,0
1700936.82,1363015.84,2532320.61,5538196.15,621,0
1364766.93,346253.87,2516548.2,642687.42,693,1
953950.7,261832.65,1973745.57,7073170.23,756,1
2850514.59,1558148.61,6154766.99,3862387.86,710,1
2314456.8,1449905.04,3875153.64,3236835.76,446,0
506328.21,198701.33,339280.91,9917151.82,699,0
2618557.13,1837594.47,7401618.78,5924477.67,548,0
1513550.47,933014.89,3163319.59,7121654.78,619,1
2694201.46,1151439.4,1914284.32,5286945.06,718,0
2419580.24,526887.89,2339650.61,7711227.83,538,0
1333119.16,966651.63,3687118.33,7533123.72,765,0
165160.99,57860.45,439733.81,6588603.85,614,0
879164.34,689380.56,1068570.91,9977543.46,850,0
1670739.22,825684.64,192004.13,4624945.66,656,0
1937086.84,1169911.75,281830.84,7076613.87,820,1
847874.29,687680.41,722181.06,7987890.73,769,0
504132.61,405592.89,951483.09,3791545.36,588,0
2521297.69,1159957.55,4418785.75,4598891.52,519,1
2954766.32,1023005.77,5618439.0,9693214.3,661,1
1624501.53,1206358.5,3495681.85,371295.62,591,1
